UniqueID,playerID,TeamID,LeagueID,Games_Played,Minutes_Played,Wins,Losses,year
G2728,mossty01,CAL,NHL,11.0,550.0,3.0,7.0,1998
G2729,mossty01,CAR,NHL,12.0,557.0,1.0,6.0,2000
G2730,mossty01,VAN,NHL,1.0,22.0,0.0,0.0,2002
G2731,mowerjo01,DET,NHL,48.0,3040.0,21.0,16.0,1940
G2732,mowerjo01,DET,NHL,47.0,2880.0,19.0,25.0,1941
G2733,mowerjo01,DET,NHL,50.0,3010.0,25.0,14.0,1942
G2734,mowerjo01,DET,NHL,7.0,420.0,0.0,6.0,1946
G2735,mrazeje01,PHI,NHL,1.0,6.0,0.0,0.0,1975
G2736,mummeha01,QUB,NHL,3.0,142.0,1.0,1.0,1919
G2737,mummeha01,HAM,NHL,1.0,49.0,1.0,0.0,1921
G2738,munroad01,CHI,NHL,7.0,426.0,1.0,5.0,2003
G2739,munroad01,CHI,NHL,10.0,501.0,3.0,5.0,2005
G2740,munrodu01,MTM,NHL,1.0,2.0,0.0,0.0,1924
G2741,murphha01,MTL,NHL,1.0,60.0,1.0,0.0,1952
G2742,murphmi02,CAR,NHL,2.0,36.0,0.0,1.0,2011
G2743,murrami01,MTL,NHL,1.0,60.0,0.0,1.0,1929
G2744,murrato01,PO1,PCHA,18.0,1092.0,13.0,5.0,1915
G2745,murrato01,PO1,PCHA,24.0,1464.0,9.0,15.0,1916
G2746,murrato01,PO1,PCHA,18.0,1132.0,7.0,11.0,1917
G2747,murrato01,VA2,PCHA,20.0,1252.0,7.0,13.0,1918
G2748,murrato01,VML,PCHA,2.0,120.0,0.0,2.0,1921
G2749,murrato01,SAC,WCHL,12.0,664.0,4.0,8.0,1922
G2750,muzzaja01,CAL,NHL,1.0,60.0,0.0,1.0,1993
G2751,muzzaja01,CAL,NHL,1.0,10.0,0.0,0.0,1994
G2752,muzzaja01,HAR,NHL,22.0,1013.0,4.0,8.0,1995
G2753,muzzaja01,HAR,NHL,31.0,1591.0,9.0,13.0,1996
G2754,muzzaja01,NYR,NHL,6.0,313.0,0.0,3.0,1997
G2755,muzzaja01,SJS,NHL,1.0,27.0,0.0,0.0,1997
G2756,myllyja01,MNS,NHL,6.0,238.0,1.0,4.0,1988
G2757,myllyja01,MNS,NHL,4.0,156.0,0.0,3.0,1989
G2758,myllyja01,MNS,NHL,2.0,78.0,0.0,2.0,1990
G2759,myllyja01,SJS,NHL,27.0,1374.0,3.0,18.0,1991
G2760,mylnise01,QUE,NHL,10.0,568.0,1.0,7.0,1989
G2761,myreph01,MTL,NHL,10.0,503.0,4.0,3.0,1969
G2762,myreph01,MTL,NHL,30.0,1677.0,13.0,11.0,1970
G2763,myreph01,MTL,NHL,9.0,528.0,4.0,5.0,1971
G2764,myreph01,ATF,NHL,46.0,2736.0,16.0,23.0,1972
G2765,myreph01,ATF,NHL,36.0,2020.0,11.0,16.0,1973
G2766,myreph01,ATF,NHL,40.0,2400.0,14.0,16.0,1974
G2767,myreph01,ATF,NHL,37.0,2129.0,16.0,16.0,1975
G2768,myreph01,ATF,NHL,43.0,2422.0,17.0,17.0,1976
G2769,myreph01,ATF,NHL,9.0,523.0,2.0,7.0,1977
G2770,myreph01,STL,NHL,44.0,2620.0,11.0,25.0,1977
G2771,myreph01,STL,NHL,39.0,2259.0,9.0,22.0,1978
G2772,myreph01,PHI,NHL,41.0,2367.0,18.0,7.0,1979
G2773,myreph01,PHI,NHL,16.0,900.0,6.0,5.0,1980
G2774,myreph01,COR,NHL,10.0,580.0,3.0,6.0,1980
G2775,myreph01,COR,NHL,24.0,1256.0,2.0,17.0,1981
G2776,myreph01,BUF,NHL,5.0,300.0,3.0,2.0,1982
G2777,myshkvl01,SOV,WHA,5.0,307.0,3.0,1.0,1978
G2778,nabokev01,SJS,NHL,11.0,414.0,2.0,2.0,1999
G2779,nabokev01,SJS,NHL,66.0,3700.0,32.0,21.0,2000
G2780,nabokev01,SJS,NHL,67.0,3901.0,37.0,24.0,2001
G2781,nabokev01,SJS,NHL,55.0,3227.0,19.0,28.0,2002
G2782,nabokev01,SJS,NHL,59.0,3456.0,31.0,19.0,2003
G2783,nabokev01,SJS,NHL,45.0,2575.0,16.0,19.0,2005
G2784,nabokev01,SJS,NHL,50.0,2778.0,25.0,16.0,2006
G2785,nabokev01,SJS,NHL,77.0,4561.0,46.0,21.0,2007
G2786,nabokev01,SJS,NHL,62.0,3686.0,41.0,12.0,2008
G2787,nabokev01,SJS,NHL,71.0,4194.0,44.0,16.0,2009
G2788,nabokev01,NYI,NHL,42.0,2378.0,19.0,18.0,2011
G2789,naumegr01,ANA,NHL,2.0,70.0,0.0,1.0,2000
G2790,neuvimi01,WAS,NHL,5.0,220.0,2.0,1.0,2008
G2791,neuvimi01,WAS,NHL,17.0,872.0,9.0,4.0,2009
G2792,neuvimi01,WAS,NHL,48.0,2689.0,27.0,12.0,2010
G2793,neuvimi01,WAS,NHL,38.0,2020.0,13.0,13.0,2011
G2794,newtoca01,PIT,NHL,5.0,281.0,1.0,3.0,1970
G2795,newtoca01,PIT,NHL,11.0,533.0,3.0,4.0,1972
G2796,newtoca01,CHC,WHA,45.0,2732.0,25.0,18.0,1973
G2797,newtoca01,CHC,WHA,32.0,1905.0,12.0,20.0,1974
G2798,newtoca01,DOT,WHA,10.0,573.0,4.0,6.0,1975
G2799,newtoca01,CLC,WHA,15.0,896.0,7.0,7.0,1975
G2800,nichobi01,HAI,NHA,1.0,60.0,1.0,0.0,1909
G2801,nichobi01,TO1,NHA,20.0,1238.0,7.0,13.0,1912
G2802,nichobi01,MOW,NHA,11.0,544.0,4.0,5.0,1913
G2803,nichobi01,TBS,NHA,10.0,598.0,5.0,5.0,1916
G2804,niemian02,CHI,NHL,3.0,141.0,1.0,1.0,2008
G2805,niemian02,CHI,NHL,39.0,2190.0,26.0,7.0,2009
G2806,niemian02,SJS,NHL,60.0,3524.0,35.0,18.0,2010
G2807,niemian02,SJS,NHL,68.0,3936.0,34.0,22.0,2011
G2808,niittan01,PHI,NHL,3.0,180.0,3.0,0.0,2003
G2809,niittan01,PHI,NHL,46.0,2690.0,23.0,15.0,2005
G2810,niittan01,PHI,NHL,52.0,2943.0,9.0,29.0,2006
G2811,niittan01,PHI,NHL,28.0,1424.0,12.0,9.0,2007
G2812,niittan01,PHI,NHL,32.0,1805.0,15.0,8.0,2008
G2813,niittan01,TBL,NHL,49.0,2657.0,21.0,18.0,2009
G2814,niittan01,SJS,NHL,24.0,1414.0,12.0,7.0,2010
G2815,nilssan01,NYI,NHL,4.0,218.0,1.0,2.0,2011
G2816,noronmi01,BUF,NHL,2.0,108.0,2.0,0.0,2000
G2817,noronmi01,BUF,NHL,10.0,518.0,4.0,3.0,2001
G2818,noronmi01,BUF,NHL,16.0,891.0,4.0,9.0,2002
G2819,noronmi01,BUF,NHL,35.0,1796.0,11.0,17.0,2003
G2820,noronmi01,BUF,NHL,4.0,169.0,1.0,2.0,2005
G2821,noronmi01,VAN,NHL,4.0,170.0,1.0,1.0,2005
G2822,norrefr01,CBS,NHL,55.0,2952.0,24.0,23.0,2006
G2823,norrefr01,CBS,NHL,37.0,1960.0,10.0,19.0,2007
G2824,norrefr01,CBS,NHL,8.0,323.0,1.0,3.0,2008
G2825,norrija01,BOS,NHL,23.0,1380.0,10.0,11.0,1964
G2826,norrija01,CHI,NHL,7.0,334.0,2.0,3.0,1967
G2827,norrija01,CHI,NHL,3.0,100.0,1.0,0.0,1968
G2828,norrija01,LAK,NHL,25.0,1305.0,7.0,11.0,1970
G2829,norrija01,ALB,WHA,64.0,3705.0,28.0,29.0,1972
G2830,norrija01,EDO,WHA,53.0,2954.0,23.0,24.0,1973
G2831,norrija01,PHR,WHA,33.0,1962.0,14.0,15.0,1974
G2832,norrija01,PHR,WHA,41.0,2412.0,21.0,14.0,1975
G2833,nurmipa01,ATL,NHL,9.0,465.0,2.0,5.0,2001
G2834,nurmipa01,ATL,NHL,52.0,2856.0,21.0,19.0,2002
G2835,nurmipa01,ATL,NHL,64.0,3738.0,25.0,30.0,2003
G2836,olescbi01,KCS,NHL,1.0,60.0,0.0,1.0,1975
G2837,olescbi01,COR,NHL,2.0,100.0,0.0,2.0,1977
G2838,olescbi01,COR,NHL,40.0,2118.0,6.0,19.0,1978
G2839,olescbi01,COR,NHL,12.0,557.0,1.0,6.0,1979
G2840,oleseda01,NYR,NHL,1.0,29.0,0.0,0.0,1961
G2841,oneilmi01,WIN,NHL,1.0,13.0,0.0,0.0,1991
G2842,oneilmi01,WIN,NHL,2.0,73.0,0.0,0.0,1992
G2843,oneilmi01,WIN,NHL,17.0,738.0,0.0,9.0,1993
G2844,oneilmi01,ANA,NHL,1.0,31.0,0.0,0.0,1996
G2845,osgooch01,DET,NHL,41.0,2206.0,23.0,8.0,1993
G2846,osgooch01,DET,NHL,19.0,1087.0,14.0,5.0,1994
G2847,osgooch01,DET,NHL,50.0,2933.0,39.0,6.0,1995
G2848,osgooch01,DET,NHL,47.0,2769.0,23.0,13.0,1996
G2849,osgooch01,DET,NHL,64.0,3807.0,33.0,20.0,1997
G2850,osgooch01,DET,NHL,63.0,3691.0,34.0,25.0,1998
G2851,osgooch01,DET,NHL,53.0,3148.0,30.0,14.0,1999
G2852,osgooch01,DET,NHL,52.0,2834.0,25.0,19.0,2000
G2853,osgooch01,NYI,NHL,66.0,3743.0,32.0,25.0,2001
G2854,osgooch01,NYI,NHL,37.0,1993.0,17.0,14.0,2002
G2855,osgooch01,STL,NHL,9.0,532.0,4.0,3.0,2002
G2856,osgooch01,STL,NHL,67.0,3861.0,31.0,25.0,2003
G2857,osgooch01,DET,NHL,32.0,1846.0,20.0,6.0,2005
G2858,osgooch01,DET,NHL,21.0,1161.0,11.0,3.0,2006
G2859,osgooch01,DET,NHL,43.0,2409.0,27.0,9.0,2007
G2860,osgooch01,DET,NHL,46.0,2663.0,26.0,9.0,2008
G2861,osgooch01,DET,NHL,23.0,1252.0,7.0,9.0,2009
G2862,osgooch01,DET,NHL,11.0,629.0,5.0,3.0,2010
G2863,ouellma01,PHI,NHL,2.0,76.0,0.0,1.0,2000
G2864,ouellma01,WAS,NHL,6.0,365.0,2.0,3.0,2003
G2865,ouellma01,VAN,NHL,4.0,222.0,0.0,2.0,2005
G2866,ouimete01,STL,NHL,1.0,60.0,0.0,1.0,1968
G2867,ouimete01,NEW,WHA,1.0,20.0,0.0,0.0,1974
G2868,pageapa01,LAK,NHL,1.0,60.0,0.0,1.0,1980
G2869,paillma01,NYR,NHL,33.0,1980.0,11.0,15.0,1957
G2870,paillma01,NYR,NHL,1.0,60.0,0.0,0.0,1958
G2871,paillma01,NYR,NHL,17.0,1020.0,6.0,9.0,1959
G2872,paillma01,NYR,NHL,4.0,240.0,1.0,2.0,1960
G2873,paillma01,NYR,NHL,10.0,600.0,4.0,4.0,1961
G2874,paillma01,NYR,NHL,3.0,180.0,0.0,1.0,1962
G2875,paillma01,NYR,NHL,39.0,2262.0,10.0,21.0,1964
G2876,paillma01,PHB,WHA,15.0,611.0,2.0,8.0,1972
G2877,palmami01,TOR,NHL,50.0,2877.0,23.0,18.0,1976
G2878,palmami01,TOR,NHL,63.0,3760.0,34.0,19.0,1977
G2879,palmami01,TOR,NHL,58.0,3396.0,26.0,21.0,1978
G2880,palmami01,TOR,NHL,38.0,2039.0,16.0,14.0,1979
G2881,palmami01,WAS,NHL,49.0,2679.0,18.0,19.0,1980
G2882,palmami01,WAS,NHL,11.0,584.0,2.0,7.0,1981
G2883,palmami01,TOR,NHL,53.0,2965.0,21.0,23.0,1982
G2884,palmami01,TOR,NHL,34.0,1831.0,9.0,17.0,1983
G2885,pangda01,CHI,NHL,1.0,60.0,0.0,1.0,1984
G2886,pangda01,CHI,NHL,45.0,2548.0,17.0,23.0,1987
G2887,pangda01,CHI,NHL,35.0,1644.0,10.0,11.0,1988
G2888,parenbe01,BOS,NHL,39.0,2083.0,11.0,20.0,1965
G2889,parenbe01,BOS,NHL,18.0,1022.0,4.0,12.0,1966
G2890,parenbe01,PHI,NHL,38.0,2248.0,16.0,17.0,1967
G2891,parenbe01,PHI,NHL,58.0,3365.0,17.0,23.0,1968
G2892,parenbe01,PHI,NHL,62.0,3680.0,13.0,29.0,1969
G2893,parenbe01,PHI,NHL,30.0,1586.0,9.0,12.0,1970
G2894,parenbe01,TOR,NHL,18.0,1040.0,7.0,7.0,1970
G2895,parenbe01,TOR,NHL,47.0,2715.0,17.0,18.0,1971
G2896,parenbe01,PHB,WHA,63.0,3653.0,33.0,28.0,1972
G2897,parenbe01,PHI,NHL,73.0,4314.0,47.0,13.0,1973
G2898,parenbe01,PHI,NHL,68.0,4041.0,44.0,14.0,1974
G2899,parenbe01,PHI,NHL,11.0,615.0,6.0,2.0,1975
G2900,parenbe01,PHI,NHL,61.0,3525.0,35.0,13.0,1976
G2901,parenbe01,PHI,NHL,49.0,2923.0,29.0,6.0,1977
G2902,parenbe01,PHI,NHL,36.0,1979.0,16.0,12.0,1978
G2903,parenbo01,TOR,NHL,2.0,120.0,0.0,2.0,1981
G2904,parenbo01,TOR,NHL,1.0,40.0,0.0,0.0,1982
G2905,parenri01,STL,NHL,1.0,12.0,0.0,0.0,1997
G2906,parenri01,STL,NHL,10.0,519.0,4.0,3.0,1998
G2907,parenri01,TBL,NHL,14.0,698.0,2.0,7.0,1999
G2908,parenri01,PIT,NHL,7.0,332.0,1.0,1.0,2000
G2909,parkji01,IND,WHA,11.0,572.0,6.0,4.0,1975
G2910,parkji01,IND,WHA,31.0,1727.0,14.0,12.0,1976
G2911,parkji01,IND,WHA,12.0,584.0,3.0,7.0,1977
G2912,parral01,VML,PCHA,15.0,911.0,7.0,8.0,1911
G2913,parral01,VML,PCHA,14.0,860.0,7.0,7.0,1912
G2914,parral01,VML,PCHA,15.0,923.0,6.0,9.0,1913
G2915,parroda01,WAS,NHL,18.0,811.0,4.0,7.0,1980
G2916,parroda01,WAS,NHL,52.0,2942.0,16.0,26.0,1981
G2917,parroda01,WAS,NHL,6.0,261.0,1.0,3.0,1982
G2918,parroda01,WAS,NHL,1.0,1.0,0.0,0.0,1983
G2919,passmst01,EDM,NHL,6.0,362.0,1.0,4.0,1998
G2920,passmst01,CHI,NHL,24.0,1388.0,7.0,12.0,1999
G2921,passmst01,LAK,NHL,14.0,718.0,3.0,8.0,2000
G2922,passmst01,CHI,NHL,6.0,340.0,0.0,4.0,2000
G2923,passmst01,CHI,NHL,23.0,1142.0,8.0,5.0,2001
G2924,passmst01,CHI,NHL,11.0,617.0,2.0,5.0,2002
G2925,passmst01,CHI,NHL,9.0,478.0,2.0,6.0,2003
G2926,patrile01,VA2,PCHA,2.0,13.0,0.0,0.0,1921
G2927,patrile01,NYR,NHL,,,,,1927
G2928,patzodi01,SJS,NHL,3.0,44.0,0.0,0.0,2007
G2929,pavelon01,ATL,NHL,7.0,347.0,3.0,3.0,2007
G2930,pavelon01,ATL,NHL,12.0,599.0,3.0,7.0,2008
G2931,pavelon01,ATL,NHL,42.0,2317.0,14.0,18.0,2009
G2932,pavelon01,ATL,NHL,58.0,3225.0,21.0,23.0,2010
G2933,pavelon01,WPG,NHL,68.0,3932.0,29.0,28.0,2011
G2934,pechual01,PIT,NHL,1.0,36.0,0.0,0.0,2009
G2935,peetepe01,PHI,NHL,5.0,280.0,1.0,2.0,1978
G2936,peetepe01,PHI,NHL,40.0,2373.0,29.0,5.0,1979
G2937,peetepe01,PHI,NHL,40.0,2333.0,22.0,12.0,1980
G2938,peetepe01,PHI,NHL,44.0,2591.0,23.0,18.0,1981
G2939,peetepe01,BOS,NHL,62.0,3611.0,40.0,11.0,1982
G2940,peetepe01,BOS,NHL,50.0,2868.0,29.0,16.0,1983
G2941,peetepe01,BOS,NHL,51.0,2975.0,19.0,26.0,1984
G2942,peetepe01,BOS,NHL,8.0,485.0,3.0,4.0,1985
G2943,peetepe01,WAS,NHL,34.0,2021.0,19.0,11.0,1985
G2944,peetepe01,WAS,NHL,37.0,2002.0,17.0,11.0,1986
G2945,peetepe01,WAS,NHL,35.0,1896.0,14.0,12.0,1987
G2946,peetepe01,WAS,NHL,33.0,1854.0,20.0,7.0,1988
G2947,peetepe01,PHI,NHL,24.0,1140.0,1.0,13.0,1989
G2948,peetepe01,PHI,NHL,26.0,1270.0,9.0,7.0,1990
G2949,pelleje01,PHI,NHL,1.0,60.0,0.0,1.0,1998
G2950,pelleje01,PHO,NHL,2.0,119.0,0.0,2.0,2002
G2951,pelleje01,PHO,NHL,4.0,175.0,1.0,1.0,2003
G2952,pellema01,CHI,NHL,6.0,355.0,1.0,5.0,1950
G2953,pellema01,NYR,NHL,2.0,40.0,0.0,1.0,1962
G2954,pennest01,MTL,NHL,4.0,240.0,0.0,4.0,1983
G2955,pennest01,MTL,NHL,54.0,3252.0,26.0,18.0,1984
G2956,pennest01,MTL,NHL,18.0,990.0,6.0,8.0,1985
G2957,pennest01,WIN,NHL,7.0,327.0,1.0,4.0,1986
G2958,pennest01,WIN,NHL,8.0,385.0,2.0,4.0,1987
G2959,perrebo01,MTL,NHL,6.0,360.0,3.0,3.0,1955
G2960,perrebo01,DET,NHL,3.0,180.0,2.0,1.0,1958
G2961,perrebo01,BOS,NHL,22.0,1287.0,3.0,12.0,1962
G2962,perrebo01,LAS,WHA,1.0,60.0,1.0,0.0,1972
G2963,peterju01,CAR,NHL,9.0,488.0,6.0,3.0,2009
G2964,peterju01,CAR,NHL,12.0,648.0,3.0,5.0,2010
G2965,peterju01,CAR,NHL,7.0,387.0,2.0,3.0,2011
G2966,pettiji01,BOS,NHL,1.0,60.0,1.0,0.0,1976
G2967,pettiji01,BOS,NHL,1.0,60.0,0.0,1.0,1977
G2968,pettiji01,BOS,NHL,19.0,1037.0,8.0,6.0,1978
G2969,pielmti01,AND,NHL,1.0,40.0,0.0,0.0,2010
G2970,pietrfr01,PIT,NHL,21.0,1207.0,9.0,11.0,1987
G2971,pietrfr01,PIT,NHL,15.0,669.0,5.0,3.0,1988
G2972,pietrfr01,PIT,NHL,21.0,1066.0,8.0,6.0,1989
G2973,pietrfr01,PIT,NHL,25.0,1311.0,10.0,11.0,1990
G2974,pietrfr01,PIT,NHL,5.0,225.0,2.0,1.0,1991
G2975,pietrfr01,HAR,NHL,5.0,306.0,3.0,1.0,1991
G2976,pietrfr01,HAR,NHL,30.0,1373.0,4.0,15.0,1992
G2977,pietrfr01,HAR,NHL,19.0,984.0,5.0,11.0,1993
G2978,plantja01,MTL,NHL,3.0,180.0,2.0,0.0,1952
G2979,plantja01,MTL,NHL,17.0,1020.0,7.0,5.0,1953
G2980,plantja01,MTL,NHL,52.0,3040.0,33.0,12.0,1954
G2981,plantja01,MTL,NHL,64.0,3840.0,42.0,12.0,1955
G2982,plantja01,MTL,NHL,61.0,3660.0,31.0,18.0,1956
G2983,plantja01,MTL,NHL,57.0,3386.0,34.0,14.0,1957
G2984,plantja01,MTL,NHL,67.0,4000.0,38.0,16.0,1958
G2985,plantja01,MTL,NHL,69.0,4140.0,40.0,17.0,1959
G2986,plantja01,MTL,NHL,40.0,2400.0,23.0,11.0,1960
G2987,plantja01,MTL,NHL,70.0,4200.0,42.0,14.0,1961
G2988,plantja01,MTL,NHL,56.0,3320.0,22.0,14.0,1962
G2989,plantja01,NYR,NHL,65.0,3900.0,22.0,36.0,1963
G2990,plantja01,NYR,NHL,33.0,1938.0,10.0,17.0,1964
G2991,plantja01,STL,NHL,37.0,2139.0,18.0,12.0,1968
G2992,plantja01,STL,NHL,32.0,1839.0,18.0,9.0,1969
G2993,plantja01,TOR,NHL,40.0,2329.0,24.0,11.0,1970
G2994,plantja01,TOR,NHL,34.0,1965.0,16.0,13.0,1971
G2995,plantja01,TOR,NHL,32.0,1717.0,8.0,14.0,1972
G2996,plantja01,BOS,NHL,8.0,480.0,7.0,1.0,1972
G2997,plantja01,EDO,WHA,31.0,1592.0,15.0,14.0,1974
G2998,plassmi01,STL,NHL,1.0,60.0,1.0,0.0,1970
G2999,plassmi01,MTL,NHL,17.0,932.0,11.0,2.0,1972
G3000,plassmi01,MTL,NHL,15.0,839.0,7.0,4.0,1973
G3001,plassmi01,KCS,NHL,24.0,1420.0,4.0,16.0,1974
G3002,plassmi01,PIT,NHL,20.0,1094.0,9.0,5.0,1974
G3003,plassmi01,PIT,NHL,55.0,3096.0,24.0,19.0,1975
G3004,plassmi01,COR,NHL,54.0,2986.0,12.0,29.0,1976
G3005,plassmi01,COR,NHL,25.0,1383.0,3.0,12.0,1977
G3006,plassmi01,COR,NHL,41.0,2302.0,9.0,29.0,1978
G3007,plassmi01,COR,NHL,6.0,327.0,0.0,3.0,1979
G3008,plassmi01,QUE,NHL,33.0,1933.0,10.0,14.0,1980
G3009,plassmi01,QUE,NHL,8.0,388.0,2.0,3.0,1981
G3010,plaxthu01,MTM,NHL,1.0,57.0,0.0,1.0,1932
G3011,podesiv01,CZE,WHA,4.0,136.0,0.0,2.0,1977
G3012,poggeju01,TOR,NHL,7.0,372.0,1.0,4.0,2008
G3013,poppeto01,CBS,NHL,2.0,45.0,0.0,0.0,2006
G3014,potvife01,TOR,NHL,4.0,210.0,0.0,2.0,1991
G3015,potvife01,TOR,NHL,48.0,2781.0,25.0,15.0,1992
G3016,potvife01,TOR,NHL,66.0,3883.0,34.0,22.0,1993
G3017,potvife01,TOR,NHL,36.0,2144.0,15.0,13.0,1994
G3018,potvife01,TOR,NHL,69.0,4009.0,30.0,26.0,1995
G3019,potvife01,TOR,NHL,74.0,4271.0,27.0,36.0,1996
G3020,potvife01,TOR,NHL,67.0,3864.0,26.0,33.0,1997
G3021,potvife01,TOR,NHL,5.0,299.0,3.0,2.0,1998
G3022,potvife01,NYI,NHL,11.0,606.0,2.0,7.0,1998
G3023,potvife01,NYI,NHL,22.0,1273.0,5.0,14.0,1999
G3024,potvife01,VAN,NHL,34.0,1966.0,12.0,13.0,1999
G3025,potvife01,VAN,NHL,35.0,2006.0,14.0,17.0,2000
G3026,potvife01,LAK,NHL,23.0,1410.0,13.0,5.0,2000
G3027,potvife01,LAK,NHL,71.0,4071.0,31.0,27.0,2001
G3028,potvife01,LAK,NHL,42.0,2367.0,17.0,20.0,2002
G3029,potvife01,BOS,NHL,28.0,1605.0,12.0,8.0,2003
G3030,poulike01,NYI,NHL,10.0,491.0,4.0,2.0,2010
G3031,poulike01,NYI,NHL,6.0,296.0,2.0,4.0,2011
G3032,priceca01,MTL,NHL,41.0,2413.0,24.0,12.0,2007
G3033,priceca01,MTL,NHL,52.0,3036.0,23.0,16.0,2008
G3034,priceca01,MTL,NHL,41.0,2358.0,13.0,20.0,2009
G3035,priceca01,MTL,NHL,72.0,4206.0,38.0,28.0,2010
G3036,priceca01,MTL,NHL,65.0,3944.0,26.0,28.0,2011
G3037,pronocl01,BOS,NHL,1.0,60.0,1.0,0.0,1955
G3038,pronocl01,MTL,NHL,2.0,60.0,0.0,1.0,1958
G3039,prusema01,OTT,NHL,1.0,62.0,0.0,1.0,2001
G3040,prusema01,OTT,NHL,18.0,935.0,12.0,2.0,2002
G3041,prusema01,OTT,NHL,29.0,1528.0,16.0,6.0,2003
G3042,prusema01,CBS,NHL,9.0,373.0,3.0,3.0,2005
G3043,puppada01,BUF,NHL,7.0,401.0,3.0,4.0,1985
G3044,puppada01,BUF,NHL,3.0,185.0,0.0,2.0,1986
G3045,puppada01,BUF,NHL,17.0,874.0,8.0,6.0,1987
G3046,puppada01,BUF,NHL,37.0,1908.0,17.0,10.0,1988
G3047,puppada01,BUF,NHL,56.0,3241.0,31.0,16.0,1989
G3048,puppada01,BUF,NHL,38.0,2092.0,15.0,11.0,1990
G3049,puppada01,BUF,NHL,33.0,1757.0,11.0,14.0,1991
G3050,puppada01,BUF,NHL,24.0,1306.0,11.0,5.0,1992
G3051,puppada01,TOR,NHL,8.0,479.0,6.0,2.0,1992
G3052,puppada01,TBL,NHL,63.0,3653.0,22.0,33.0,1993
G3053,puppada01,TBL,NHL,36.0,2013.0,14.0,19.0,1994
G3054,puppada01,TBL,NHL,57.0,3189.0,29.0,16.0,1995
G3055,puppada01,TBL,NHL,6.0,325.0,1.0,1.0,1996
G3056,puppada01,TBL,NHL,26.0,1456.0,5.0,14.0,1997
G3057,puppada01,TBL,NHL,13.0,691.0,5.0,6.0,1998
G3058,puppada01,TBL,NHL,5.0,249.0,1.0,2.0,1999
G3059,puseych01,DET,NHL,1.0,40.0,0.0,0.0,1985
G3060,quickjo01,LAK,NHL,3.0,141.0,1.0,2.0,2007
G3061,quickjo01,LAK,NHL,44.0,2495.0,21.0,18.0,2008
G3062,quickjo01,LAK,NHL,72.0,4258.0,39.0,24.0,2009
G3063,quickjo01,LAK,NHL,61.0,3591.0,35.0,22.0,2010
G3064,quickjo01,LAK,NHL,69.0,4099.0,35.0,21.0,2011
G3065,racican01,MTL,NHL,1.0,13.0,0.0,0.0,1989
G3066,racican01,MTL,NHL,21.0,975.0,7.0,9.0,1990
G3067,racican01,MTL,NHL,9.0,436.0,0.0,3.0,1991
G3068,racican01,MTL,NHL,26.0,1433.0,17.0,5.0,1992
G3069,racican01,MTL,NHL,11.0,500.0,2.0,6.0,1993
G3070,racinbr01,STL,NHL,11.0,230.0,0.0,3.0,1995
G3071,raedeca01,NEW,WHA,3.0,100.0,0.0,1.0,1975
G3072,raedeca01,NEW,WHA,26.0,1328.0,12.0,10.0,1976
G3073,ramja01,NYR,NHL,1.0,27.0,0.0,0.0,1995
G3074,ramoka01,TBL,NHL,2.0,70.0,0.0,0.0,2006
G3075,ramoka01,TBL,NHL,22.0,1269.0,7.0,11.0,2007
G3076,ramoka01,TBL,NHL,24.0,1312.0,4.0,10.0,2008
G3077,ranfobi01,BOS,NHL,4.0,240.0,3.0,1.0,1985
G3078,ranfobi01,BOS,NHL,41.0,2234.0,16.0,20.0,1986
G3079,ranfobi01,EDM,NHL,6.0,325.0,3.0,0.0,1987
G3080,ranfobi01,EDM,NHL,29.0,1509.0,15.0,8.0,1988
G3081,ranfobi01,EDM,NHL,56.0,3107.0,24.0,16.0,1989
G3082,ranfobi01,EDM,NHL,60.0,3415.0,27.0,27.0,1990
G3083,ranfobi01,EDM,NHL,67.0,3822.0,27.0,26.0,1991
G3084,ranfobi01,EDM,NHL,67.0,3753.0,17.0,38.0,1992
G3085,ranfobi01,EDM,NHL,71.0,4070.0,22.0,34.0,1993
G3086,ranfobi01,EDM,NHL,40.0,2203.0,15.0,20.0,1994
G3087,ranfobi01,EDM,NHL,37.0,2015.0,13.0,18.0,1995
G3088,ranfobi01,BOS,NHL,40.0,2307.0,21.0,12.0,1995
G3089,ranfobi01,BOS,NHL,37.0,2147.0,12.0,16.0,1996
G3090,ranfobi01,WAS,NHL,18.0,1010.0,8.0,7.0,1996
G3091,ranfobi01,WAS,NHL,22.0,1183.0,7.0,12.0,1997
G3092,ranfobi01,TBL,NHL,32.0,1568.0,3.0,18.0,1998
G3093,ranfobi01,DET,NHL,4.0,244.0,3.0,0.0,1998
G3094,ranfobi01,EDM,NHL,16.0,785.0,4.0,6.0,1999
G3095,rankire01,TOO,NHA,1.0,20.0,0.0,0.0,1913
G3096,rasktu01,BOS,NHL,4.0,184.0,2.0,1.0,2007
G3097,rasktu01,BOS,NHL,1.0,60.0,1.0,0.0,2008
G3098,rasktu01,BOS,NHL,45.0,2562.0,22.0,12.0,2009
G3099,rasktu01,BOS,NHL,29.0,1594.0,11.0,14.0,2010
G3100,rasktu01,BOS,NHL,23.0,1289.0,11.0,8.0,2011
G3101,raycran01,BOS,NHL,15.0,649.0,4.0,6.0,2000
G3102,raycran01,BOS,NHL,1.0,65.0,0.0,0.0,2001
G3103,raycran01,BOS,NHL,5.0,300.0,2.0,3.0,2002
